1,@JetBlue thanks for the quick response! Fingers crossed the plane gets here then
-1,"@SouthwestAir @LeeAnnHealey I was all, yeah sale fares! I got places to fly! Oh damn, right, I live where SWA doesn't fly. #why"
-1,“@JetBlue: Our fleet's on fleek. http://t.co/5xGnyHGAFz” this is what I hate
0,@southwestair. So important to accept others for who they are. #SWADiversity
-1,@USAirways @AmericanAir you know...hockey sticks are expensive. Your baggage handlers shouldn't just be throwing them on the cart.
-1,@AmericanAir This is getting a bit ridiculous when and you have made me miss 2 full days off work and had to pay for cabs back and forth
0,@USAirways absolutely
-1,@USAirways I was re accommodated for my DSM flight tonight after a delay from Myrtle Beach now the flight to DSM is back on for tonight?
-1,"@USAirways flt 4439 is on the ground, but you don't have a gate for us at dca. Why is this happening?"
-1,@united we can't all be american airlines I suppose... http://t.co/0EWj7oKlji
-1,@USAirways patience is what my connecting flight will need. Why do you guys do this to me every time I travel? Every. Single. Time.
-1,"@USAirways why aren't twitter and reservations connected? What do people want? Reservations, duh?!?!"
-1,@AmericanAir @robinreda being stuck two days in the airport is not something pretty normal. I am positive you can find a plane to Europe
-1,@SouthwestAir I left my iPad on my flight 1831 from ERW to DEN. I opened claim 442998. It has so many memories on it. Plz help get it back.
0,@USAirways i want an Icecream baby...
1,Never got to the strip that fast before. Stoked for special @Imaginedragons show tonight! Thx again @SouthwestAir! http://t.co/ToPqmVqnJp
0,@JetBlue whatever your lil #mint heart desires! http://t.co/WmX12F33ZC
-1,@United my flight from MCO has been delayed &amp; scheduled to arrive after my connection departs. What options do I have?
0,@SouthwestAir ugh kicking myself for missing out on #destinationdragons. I need some @Imaginedragons back in my life  http://t.co/sbEhi46bMk
1,@JetBlue #kudos! And we're done and heading to warmer weather!
0,@USAirways If I’m unable to use my departing flight can I still use the returning flight?
1,@AmericanAir i appreciate your apology. Sincerely. Thank you. That's really all I ever wanted to begin with.
-1,"@united I would like to talk to a customer service agent about the service / non service I received on my last flight a a week or so a go.
J"
0,@USAirways : Maybe You Should Drive #usairwaysfail
-1,@AmericanAir are flights leaving Dallas right now? In Maui trying to figure out how delayed flight 7 is going to be
-1,@SouthwestAir can I get any kind of update on the delayed flight from Boston to Houston at 7:30? Really need to be back home tonight!
-1,"@united I did already rebook, and now I will miss my first appointments in London tomorrow morning. Thanks for ruining my trip - AGAIN!"
-1,@AmericanAir flight from JFK to EGE was cxld after on runway for an hour. Flight moved to 7am but they won't give luggage back. Nice.
0,"@USAirways if I apply for ur credit card, do you automatically get the companion certificate or do I have to wait for it?"
-1,"@USAirways Will the nightmare ever end? Just found out our flight today is delayed due to ""ground handling delays affecting a prior flight."""
0,@JetBlue Using JetBlue air miles?
-1,@AmericanAir Need to go frm TPA to MCI tmrw &amp; my connection thru DFW is Cancelled Flightled. Can u connect me thru a diff city? Been on hold for 2 hrs
-1,"@JetBlue poor storm customer service, 1hr takeoff delay waiting for the snack cart, rude steward (no names) and I love you guys. #TrueBlue"
1,@AmericanAir thank you for doing the best you could to get me rebooked. Agent on phone &amp; addtl resolution on DM was very much appreciated.
-1,@AmericanAir you changed my AAdvantage travel plans &amp; I called 800-433-7300 to get help but it sea ur too busy &amp; hangs up on me. What gives?
0,"@united i understand, thanks"
1,@AmericanAir thank you for the update!
-1,"@JetBlue I'm disappointed my flight was Cancelled Flighted, mostly because I was excited to listen to the song ""I'm Blue"" while flying on JetBlue."
-1,@united YOU SUCK!
1,@JetBlue thanks!
-1,"@united EWR ppl told me to call 1800#, have 2x/day since Monday. Still at layover loc. have that ref # tho. Any help appreciated."
0,@SouthwestAir to the rescue. Sundown in Chicago. Next stop San Antonio! http://t.co/rQBpmwETtq
-1,@JetBlue letting me down in San Fran. No Media rate? What's the deal? Looks like this is the last time I fly anywhere with you.
0,@united Any news about the departure of the flight UA51?
-1,@united i will never fly with you again. i went on vacation this week and you lost my bags both ways. now i have no clothes. thankyou
-1,@AmericanAir why is raleigh not on the updated southern states advisory???
-1,@united the nightmare continues... http://t.co/TsvgbrL15f
-1,@USAirways  ok my 4th try today....giving up at 12.45am after 138 minute hold time. #terrible http://t.co/Ps9Q9RPSiL
-1,"@AmericanAir I fly American because of family but severe weather excuse so I can't call to make change, why have a computer if u cant modify"
0,"@SouthwestAir still haven't been able to get through, thanks for responding"
1,@AmericanAir Thanks! He is.
-1,"@SouthwestAir change your hold music, going on hour 3 and i'm about to loose it"
-1,@SouthwestAir bag in possession but no clothes in bag??
-1,@AmericanAir Thanks for your canned response that makes it look like you care about your customers. I'm sure all Twitter users fall for it..
0,@USAirways I just checked in online for tomorrow's flight - thought I should get auto upgrade? (Already got the email saying no seats)
0,@united San Diego to Chicago. Leaving at 6:15 am tomorrow
-1,"@united, we're stuck at OGG, looks like flight will be Cancelled Flightled. Can you help? =)"
0,@AmericanAir Good morning!  Wondering why my pre-TSA check was not on my boarding pass this morning??
-1,@SouthwestAir On hold waiting to make special accommodations for my mom who is traveling 1 hour and 24 minutes on hold.  Unacceptable!
-1,@AmericanAir still on hold. After you hung up on me the first time (another 45 minutes!) http://t.co/IMRLAu77iH
1,Power Moves RT @JetBlue: Our fleet's on fleek. http://t.co/t9s68korSN
-1,@united Nope - still no one helped me.  Giving up on united. #badservice
1,@AmericanAir Lady at B1 ABQ for 5347 on 2/23 was of a great service to all among several Cancelled Flightlations
-1,@AmericanAir is the situation at JFK this evening is going to get better or worse ? Do not Cancelled Flight a flight like yesterday after 8h delayed
-1,@AmericanAir @RLDelahunty record l#oaaret got email we couldn't get rescheduled on another flight but don't know if flight is Cancelled Flightled
0,"@USAirways also, can you explain why, when I checked in, on the US Airways site, &amp; picked ""Standby for 1st"" I was not put on the list?"
-1,@USAirways Emailed them a week ago and still nothing...
1,@SouthwestAir you should know the crew today on flight #1071 AUS to PDX was awesome! #SWA
1,@AmericanAir @beantownmatty Sounds like a date!
-1,@SouthwestAir BETSY is the BESTY! Gettin' stuck at #LAS might not be bad for most..but I want home! #homewardbound #betsy #besty #thankyou
-1,@USAirways Three hour delay from Miami to London.  None of the other flights today are delayed. Put me on another flight!
-1,@USAirways so upset with customer service. I have a simple question and the phone system has disconnected me all day today and yesterday.
-1,@VirginAmerica I have lots of flights to book and your site it not working!!!! I've been on the phone waiting for over 10 minutes..........
-1,@USAirways after sitting on the runway for 3 hours i had to leave the airport w/o my luggage. Is this ur 1st day??
-1,@USAirways found great prices thru US Air for honeymoon. Website wont work and been on hold for more than a hour now after being told 10 min
-1,@JetBlue your agents at IAD have compounded this problem by not making any announcements #jetbluemess
-1,@AmericanAir @AmericanAir how do you expect to do that?
-1,"@AmericanAir  Dear American, when did 2 hour hold times become the industry standard?  Have you heard of additional staffing during weather?"
-1,STOP. USING.THIS.WORD. IF. YOU'RE. A. COMPANY. RT @JetBlue: Our fleet's on fleek. http://t.co/Fd2TNYcTrB
-1,@united seriously? 2-4 hrs to get bags from IAD intl arvls to carousel 2 for custs w/Cancelled Flightled connects? I understand irrops but ridiculous!
0,@SouthwestAir Is it possible to add companion to only the 2nd leg of a trip?
-1,@USAirways is utterly unreliable! They didn't schedule a pilot for their US624 flight out of Seattle - flights are delayed #usairwaysfail
-1,@USAirways I’ll do that in addition to reviewing on my blog. Your agents were pleasant but the experience was less than :/
-1,"@USAirways US 728 returned to gate to get ""MEL"" sticker. Oh, look. We heard from pilot! No clue what an MEL sticker is. Anyone?"
0,@USAirways can they change to correct last name? Did via reservations already but said can't change ticket name..
-1,@SouthwestAir 20 minutes on hold waiting is ridiculous......
1,@USAirways YOU ARE THE BEST!!! FOLLOW ME PLEASE;)🙏🙏🙏✌️✌️✌️🙏🙏🙏
0,Why lord why“@JetBlue: Our fleet's on fleek. http://t.co/nlzS1Ehnee”
1,"@united Thanks! LOL! #UA6259 will wait for us. Per @flightaware, same tail number as #UA5525 :)"
-1,@JetBlue is blaming @TSA for flight 584 luggage debacle!  #luggagegate
-1,"Nice try @AmericanAir I heard your crew whisper ""she's still at the hotel, she probably doesn't think she has to work until tomorrow"""
-1,"@united no, ua 6 finally Cancelled Flighted after hrs of delay. The replacement flight leaves Late FlightR than this one was scheduled tomorrow. Not cool."
-1,@JetBlue the big board says we aren't leaving until after 8:30 😩
0,"@USAirways is there nothing that can be done online to help? i bought these as a birthday present, just trying to be able to afford a change"
1,@AmericanAir thank you for replying. Trying to figure out how to get from there from DFW
-1,"@USAirways any way to tell our gate we are going? Stuck on tarmack, int'l flt FLT 878 going to ELM Gate F6"
-1,@VirginAmerica - too many apologies! You r the worse airlines! Don't even respond to your cudtomers
-1,@SouthwestAir me again! I was just trying to rebook fare on wanna get away pricing and it disappeared in time I refreshed. Is this normal?
1,@JetBlue thank you. Appreciate that!!
-1,@VirginAmerica Why is it taking 12 years to fly home to Dallas? Get your shit together.
-1,@USAirways stop Cancelled Flighting flights over and over and not provide any real help to your customers. #strandedinnashville
-1,@AmericanAir there is a fat man stuck in your airplanes bathroom
0,"@VirginAmerica @LadyGaga @CarrieUnderwood Sorry, Mary Martin had it first!"
0,@AmericanAir I was on a flight for tomorrow and my reservation is coming up.  Help me!
-1,@USAirways you are horrendous.  Pull your shit together
0,"@united Hi, I am flying domestic first from SEA to HNL. Can I pay to use the lounge before I fly or this is just for international? Thanks"
-1,@united why? So I can waste more of time on this airline to get an automated message? Disappointing as always.
-1,@united your customer service is terrible
0,@SouthwestAir where is mines?
0,@USAirways it's vegas baby who doesn't have a good time in vegas lol
-1,"@USAirways  If you can waive a fee at time of Cancelled Flightation, you CAN WAIVE IT AT A FUTURE DATE! #usairways #ripoff #poorcustomerservice"
-1,@united how can u not have gate ready or gate agent for going on hour two
-1,@united why don't you allow families with small children to board first anymore? Our next flight will be on another airline...
-1,@united u guys did it again changed ages and double booked seats so I had to I've even though I have platinum and the other person none
1,@SouthwestAir thx. Make it right. Help Meagan Fouty Brancato fl#2771 dfw gate 4 preboard w/kids - b4 group A please. Please.
-1,"@United: I feel very well informed. yes, the flight is indeed delayed. Thank you. http://t.co/FuCHZRZjg5"
-1,@AmericanAir I am trying to add my tsa pre check number to my reservation online and don't see an option to do that..?? #nosecuritylines
-1,@USAirways @Beamske how about a real live person talk to the person whose luggage was lost for 4 days and vacation wrecked . @yorkshire2002
0,@united or frontier ... http://t.co/n8WiNFu6C5
1,"@USAirways TYVM USAir, Happy Night@ &lt;3"
-1,"@united again I ask, who can I call to get this fixed? Tweeting me BS questions to stall only makes things worse. Phone number please."
1,@AmericanAir Understood. Thanks anyway
-1,@AmericanAir I have almost 3 million miles w u so I am loyal to u.  When r u going to reciprocate?  What a joke
-1,@USAirways I was told there is no record of my refund.  Can someone please help me. This has been a long day
-1,@USAirways PLEASE improve your phone system! Going through multiple prompts &amp; menus just to be told to call back Late Flightr = MAJOR FAIL
0,“@USAirways: @AnnetteNaif We appreciate the #shoutout for Roberto. DM your confirmation code so we can forward your kind words.” sent
-1,"@united By the way, a simple apology goes a long way, even if it's a hollow one. It's obvious that you don't care about me or my well-being,"
-1,@united rude rude
-1,@united what incentive do I have to give you another chance?
1,"@JetBlue's #ValentinesDay email was on point &amp; so clever! Thanks for being amazing, #JetBlue! #loveisintheair http://t.co/DoCmvoTWTI"
1,@SouthwestAir yes please
-1,@southwestair after 4 hours of delays you did make a nice offer for rescheduling me the next day... but...
-1,@USAirways rebooked me after i missed my flight..never called me and i didnt check my email.  I (cont) http://t.co/uTfDhxa8pU
0,"@USAirways thank you, but it says the website is down"
-1,@AmericanAir no email no phone call no nothing. You've screwed with my flight and my family/Friends flights. You Cancelled Flighted reservations for
-1,@AmericanAir fcuk you. Shit service. You got no fans.
-1,@USAirways your lack of customer service has shined. I need you to step up and get my lost baggage to delta. So they can return it to me.
1,@SouthwestAir That guy was the flight attendant on my last flight… he was hilarious! ☺
-1,@scm1133 @USAirways we hate delays!! have you tried any of these?! http://t.co/7STktJXAN1 (although we're not sure what a timbit is...)
-1,@JetBlue that's not an option for us. So how can we help each other fix this? I would've made the change earlier if given accurate info.
-1,"@AmericanAir has the worst flights and customer service, this is the second time I've been Cancelled Flighted. Gotta pay for hotel and find rides now."
-1,@SouthwestAir unfortunately once the call was answered service was horrid. SWA was the role-model of finger pointing &amp; excuses #DISAPPOINTED
-1,@AmericanAir don't worry you won't steal my money again
-1,"@USAirways 8 hour delay pho-mia, your airline is bad and getting worse, Foolish for american to merge.  You treat your customers like crap"
1,@JetBlue love traveling with Jetblue. Cant wait to go to Paris oui oui!!! NYC was awesomeee!
-1,@AmericanAir  800 number will not even let you wait for next customer rep. Very frustrating. Can't talk to humans.
-1,"@AmericanAir Not good enough. No info communicated at any point - just silence. for hours as we sat. Oh, and then seat was broken. #worst"
0,@JetBlue Washington DC (:
0,@united what do you have in mind?
0,@JetBlue Thank you for opening the conversation.  I hope you can make it right.
-1,@VirginAmerica FYI the info@virginamerica.com email address you say to contact in password reset emails doesn't exist. Emails bounce.
-1,"@united hi yes need a free hotel stay in Honalulu due to 4 hour delayUA53, since we will miss our second flight to Kauai"
1,@AmericanAir thanks 😩. idk if it still Late Flight but I hope I get it tonight 😭
-1,"@united Yeah, I tried that about 10 times for two different tickets, and it told me to ""Try again Late Flightr""."
0,@USAirways hi there I am flying MYR-CLT-ORD tomorrow is weather looking ok or problematic?
-1,@JetBlue ticket issued whilst delivering your customers.
-1,@united Lost my wallet on flight 1007 yesterday from Houston to Bogota. Filled out your online form. No response yet.
-1,@USAirways thank you for reaching out to me. Hopefully my request will be fixed and I can remain a loyal customer.
-1,"@AmericanAir no no no, YOU DM me, I pay you money and you want to me to reach out to you for help? How about the other way around"
1,@SouthwestAir just sent another 4 drink coupons....I think I have over 30 coupons now. free drinks anyone?
-1,@USAirways Southern Hospitality luggage delivery service from SAV is AWFUL. Great @ delivering empty promises but not luggage #8hrs&amp;waiting
1,@united that would be great - 1k us651621
0,"@SouthwestAir done. Sorry, I thought I was already."
-1,@SouthwestAir  been on hold  for 2 1/2 hrs. Can't get 2 airport 4 flight icy country backroads! Help pls? @SouthwestAir  #BNA
-1,@united checking to see why flight 3466 (atl-ord) got Cancelled Flighted?
-1,@AmericanAir my flight 386 from Jacksonville fl to Dallas is showing Cancelled Flightled. What is going on?  Am I rebooked on another flight?
-1,"@United flight was scheduled for 11:56, it's 1:05 and we haven't moved. I have never been on a flight where everyone moved without a sense"
-1,@AmericanAir I tried to book a rwrd and was told I couldnt. Bought tix on USAir (now AA-no choice) didn't bother to + AAdv# with this svc...
1,@NinaDavuluri We think it's a treat to have you onboard! Enjoy your flight. 💙
-1,@united - flight 1114. Unfortunately this isn't an isoLate Flightd incident. I haven't waited less than 20min in years
-1,@USAirways why does it cost $900 to change a $100 ticket when it only cost $150 to purchase a new ticket?
-1,@AmericanAir - And @AirSouthwest  had a flight from Chicago to Buffalo about an hour before our flight -- do they not care about safety?
-1,@united what is that going to do for you? Nothing just like you always do
-1,@AmericanAir this is the biggest joke I've ever seen and will be telling everyone never to use you guys cause you are a joke
0,"@USAirways yes, with Delta!"
-1,"@JetBlue Token $75.00 Goodwill Voucher for passengers stuck on flight 136 from Phoenix today. 3 hour mark. How about a $27,000 per passenger"
0,@united the os isn't controlled by me but rather @VerizonWireless .  App is new.
0,@AmericanAir Are you expecting delays/Cancelled Flightlations at Dallas on 25/26th due to the snow? Nothing like Monday I hope!
-1,"@USAirways Yes, ground crew finally showed up so plane could depart very Late Flight."
-1,"@USAirways First the pilot was Late Flight, now it's maintenance. This is EXACTLY what happened two weeks ago. Unacceptable."
0,Thx! Stand by! “@united: @rajuchinthala I know it's frustrating and I do appreciate your patience while we try to get you on your way. ^JH”
-1,@SouthwestAir same here. Would appreciate a follow so I can DM my info to figure out what I am supposed to do.
-1,"@AmericanAir and it gets better...other passengers rebooked direct on other airlines. #whereisthelove 
#whybeAAFF?"
1,"@united Aw, thanks for the kind words. Totally makes these extra 6 hours sitting in an airport SOOOO much better."
-1,@USAirways Being put back on hold for what has now been an HOUR is completely unacceptable.
-1,@united can I get some help changing a ticket.  40 minutes on hold and counting....
-1,@united poor old United: never seem to get the response right :)
-1,"@AmericanAir Not okay. Since you couldn't put me on an earlier flight, I had to buy my own ticket on another airline."
-1,@JetBlue walked from the gate to the just ask desk by gate 1 http://t.co/p6ucbVlv5E
0,Sigh... “@JetBlue: Our fleet's on fleek. http://t.co/W5NL0AY9Bl”
-1,"@JetBlue Am I the only one who had to look that up? I must be getting old...
 #damn"
0,@VirginAmerica you got cheese pLate Flights too.
-1,@JetBlue Well being on time is not going to happen now. Safety does come 1at. Looks like I'll have 2 look 4 another flight now #1stTimeFlyer
-1,@USAirways lol thanks to you we had to switch to American http://t.co/Sl6BDRXfN8
-1,"@AmericanAir flight AA1119, cx to AA157. Killing my layover, still wanting breakfast. I'm hungry! Get me to DFW!"
-1,@USAirways enormous lines at customer service and two agents what kind of service is that .. http://t.co/ffanixJhwh
-1,@united also didn't ice the frozen metal walkway. Wasted 40 minutes because no one knew how to do simple jobs.
1,@USAirways thanks. 😒
-1,@AmericanAir needs to get their shit together. 2 counter people &amp; a massive line. People need to catch their flights! http://t.co/4MQFMxeBXt
1,@SouthwestAir thanks! Very excited to see it :D
0,@AmericanAir booked AA3370 departing JFK 2/25/15. It was booked via BA and I want to change my FF# to AA can you do that for me via Twitter?
-1,"@SouthwestAir been on hold for over an hour.....not cool, you guys."
-1,@united OKC ticket agent Roger McLarren(sp?) LESS than helpful with our Intl group travel problems Can't find a supervisor for help.
-1,@JetBlue can you give me an update on flight 1684 MCO-&gt;JFK? They're saying mechanical issues but will not disclose what they are...
-1,@united $7 for wifi just so I can tell my family I'm gonna be Late Flight cause i had to sit in a grounded plane for the past two hours...
-1,@usairways Seriously. This is ridiculous. I shouldn't have to wait a hour for my luggage after I land. #wtf
-1,@usairways I just learned that although there is travel policy and they waive the change fee-you will still be charged a $25 reservation fee
-1,@USAirways did a pre schooler develop your app? The thing crashes every single time.
-1,@AmericanAir @kaps12 this is an international airline that experienced record profits last quarter. But they can't staff a call center
0,@USAirways but question :  if the downgrade include losing first class do you get money back ? http://t.co/LfT7QD23Sy
1,@JetBlue Exciting times ahead! 😁🎉
1,@JetBlue Awesome thanks! Thanks for the quick response. You guys ROCK! :)
-1,@USAirways how do you manage to place a family of 5 into a plain with none of them sitting next to each other one of them being a 3yr old
1,@JetBlue @AmericanAir ah ha! I misread the end date as being 2014 not 2015. Thanks for clarifying :)
-1,@USAirways  thanks! Now I just need to locate where my luggage is!
1,@SouthwestAir Jackpot!  #legroom http://t.co/ZO2iceG4lI
-1,@USAirways @AmericanAir seriously with all the service issues you are having right now this is what you decide to tweet?? Unbelievable
-1,@SouthwestAir is anyone answering phones to rebook Cancelled Flightled flights?
-1,@JetBlue never had an airline refuse to help sit parents with tiny kids. But this guy is willing to do it. #JetBlue http://t.co/MzZfGqfHu2
-1,"@AmericanAir $600 Late Flightr, 2 complete itinerary changes, and lost work and time, but yeah ""I"" got it rebooked"
1,@JetBlue Thank you for the JetBlue Credit. Nice save :-)
1,@USAirways thanks for helping with #reFlight Booking Problems #Cancelled Flightedflight Yvonne Anthony.  You will help us get to Tel Aviv on time.  #HappyFriday
-1,@USAirways I can't wait to never fly with you again. Always delayed. Always lose my bag. Rudest people on the planet. Southwest is the best
-1,"@united ""the extra care airline"". #unitedairlines they don't care. Trust me. There #customerservice is non existent. They don't have 1"
-1,"@united Nope. Walked up &amp; down the ORF terminal, &amp; not a United agent to be found. Showed up @ last minute to board us. Many panicked people"
1,@united sent a DM just now. Thanks I am incredibly happy the fast response I got via Twitter than via customer care. Thank you
-1,@jetblue  Flight 1562 is still waiting for bags. Most of us checked in 12 hours ago. People are missing connections.  Please help!
-1,@united false.
0,"@united I have a voucher that expires next week, can I get an extension on it before it expires?"
1,"@SouthwestAir truly the best in #customerservice.  If something goes wrong, no matter how big or small the issue was, they fix it. Thank you"
-1,@JetBlue 6 hour delay. Supposed to land at 9pm now it's 3am. Still not boarding. #EpicFail
-1,@united Which just speaks to basically the worst designed web system ever.
-1,@united thanks for effing up our holidays - we're missing a full day of skiing due to your baggage team's incompetence at @FlyYOW
-1,@USAirways we have seats.  on phone Iwas  told I was getting error msg due to paid 1st class upgrd. told to check in after 12am.sound right?
-1,@united I'm on snowy roads to BWI. I Just called MileagePlus &amp; told flight was Cancelled Flighted 1 1/2 hours ago. I rcvd no notification. Pls help
-1,"@USAirways It says to call. Before connecting, get song, dance about weather. Weather bad 3 days? Called for 2 days before. #wasteoftime"
0,@AmericanAir - keeping AA up in the Air! My crew chief cousin Alex Espinosa in DFW! http://t.co/0HXLNvZknP
-1,@AmericanAir my flt is at 7a tom. I have now rec'd notification that I'm going out from some other airport
1,“@JetBlue: @2littlebirds Beautiful shot.. Thanks for sharing. Using #FlyFi to post? ;)” Your welcome! Not on this flight. It was a quickie;)
-1,"@JetBlue just had a horrible experience with check in agent at fort myers, I'll document and send details, off to Boston"
1,@USAirways thank you! I will be calling you! #CheapOairChat
-1,"@united really fucked my day up Hilo to LAX 2hr30min delay because of software? missed connection, getting home 8hrs Late Flightr no upgrade nothin"
0,"@AmericanAir I have an issue that requires a bit more than a tweet to explain, do y’all have an email?"
-1,@SouthwestAir that's bull. Once you add a fare to the cart you should be locked in. I made it all the way to PayPal.
0,"@USAirways great operation you guys are running. More mechanical issues, and now taping piece of plane together LOL http://t.co/I5V9wfbtuE"
-1,"@SouthwestAir - I get that weather delays are not in your hands, but is there nothing else you can offer for the massive inconvenience?"
1,@SouthwestAir is my favorite airlines. I've never had issues with them. Plus there crew is entertaining.
-1,@USAirways I'm glad too. But I should not have to spend an hour to try and track down the basic information that you already have available.
1,@AmericanAir thank you so much that helps a lot.
0,"@JetBlue No, it's weird!! I picked other cities just to test, those worked...not the one I want. Works on phone though, so I'll use that."
-1,"@AmericanAir 
Not giving you a hard time...Just looking for basic customer service after AA lost my bag. ETA on it's return, please????????"
-1,"@united in the process of purchasing ticket, when prices changed. unbelievable. #RipOffs #PriceDiscrimination"
-1,@USAirways Your customer service line keeps telling me call back Late Flightr and disconnects. How can I talk to someone about my flight?
0,"@SouthwestAir  Tried to DM you, it won't let me as it says you are not following me."
0,@SouthwestAir I have a question re: your ATL companion pass offer. I know I need 3 revenue flight roundtrips. What's a revenue flight? thnx
-1,"@SouthwestAir  also, gave up after 1 hr 32 minutes on hold. Maybe put a few more people on it?"
0,@USAirways will you be issuing a travel advisory for CLT for Thursday?  A significant snow storm is in the way Wednesday night.
-1,@JetBlue and stranded passengers aren't being helped to get another flight?
-1,@united I have never been more frustrated than my conversations with United who can't speak Spanish to the courier company that has my bag!
-1,"@united heard about the voucher/miles credit for Cancelled Flighting my international flight yesterday, but I didn't get an email."
-1,@AmericanAir ...is this how you want to treat your platinum (and two gold) flyers??
-1,@AmericanAir that's unacceptable
0,@JetBlue expanding!  http://t.co/Kk6EixifP5  #Nantucket #Aviation
0,@SouthwestAir can you follow me so I can send you the info?
-1,@united thanks for having changed me. Managed to arrive with only 8 hours of delay and exhausted
-1,@united that I would get on early enough to not have to green tag. but no go. if not for Otis I would be still sitting at ORD
-1,"@AmericanAir Thanks! Bleh, disconnected! Let's try this again!!"
1,@JetBlue thanks
-1,@united FLT 3444 delayed because of maintenance - that's fixed but can't board because flight crew didn't stay in boarding area #fail
-1,@SouthwestAir no had to rebook my flight myself and am about to board in bham.
-1,@USAirways @acnewsguy can you give me a # for US Air in philly to talk to a real person? Acarl4@hotmail.com
0,@USAirways really!??
1,@SouthwestAir had a great flight to and from Cabo last week with my family #smoothflight #frequentflyer
0,@SouthwestAir When does PV get approved? I am ready to go!!
-1,"@united, more lies... http://t.co/BEqoTLNugc"
1,@SouthwestAir Thank you. I know ya'll can't control the weather. I appreciate ya'll working to get my flight rebooked the last two days.
1,@JetBlue Definitely! Lots of announcements and the app is great.
-1,@SouthwestAir 2 hours on hold for customer service never us SW again
-1,"@AmericanAir your call center won't let me wait on hold, which I would happily do. Am I seriously supposed to just keep calling? Not great"
-1,@USAirways this is no way to treat women.  I want someone to contact me and explain how they will make this acceptable.
-1,@SouthwestAir been on hold over an hr to rebook a Cancelled Flighted flight. Do you have anyone working???
-1,@united Why did you load us in this flying sardine can if you knew the pilots were 2 hours Late Flight?? #incompetent beyond belief
-1,"@SouthwestAir very frustrated with your customer service.Open seats on earlier flight, $154 to change. What a rip off!!"
0,"@AmericanAir @USAirways Yes, obviously! It just stinks that 4pm is the one option when she was supposed to fly at 7AM YESTERDAY."
0,"@JetBlue I'd go to Portsmouth, NH to take care of my friend's son while she takes her daughter to Boston for surgery.  #flyingitforward"
1,@SouthwestAir happy to enter your sweepstakes again #nutsaboutsouthwest
-1,"@USAirways I promise, if I can help it I will nvr fly w/u again. Even if I have 2 pay more $$$ 2 fly w/ sum1 else #badcustomerservice"
-1,@united My guess:flight is going to be Cancelled Flightled because there are 16 empty seats and those who confirmed are not important. #frustrated
-1,"@USAirways Hey! I booked a flight (Isabelle Gramp, Boston to LAX), and it said that it charged my credit card but the transaction didn't go"
-1,@United 50 minute wait times to help with a Cancelled Flightled flight?? Help a guy out?
-1,"@AmericanAir on flight 1074 that has been delayed for hours over human errors like a food truck hitting the plane, now the lines are frozen."
-1,@SouthwestAir you need to get your act together. You new this morning at 830 our plane was malfunctioning. Yet I've been delayed 3 times ..
-1,@united was trying to change a flight online but got an error can you help via DM?
0,@united online inchecking able in the Netherlands (ams)?
1,@JetBlue thank you. Just sent msg.
-1,@united worst customer service experience ever. 40 minutes to get the jetway to the plane at EWR tonight. Flight 354   Disappointed
-1,"@USAirways tell them to get on that, please."
-1,@united There are Exit-Row window shades in approx 11% of the windows  of your RJ-145s. &lt;--a frequent flyer http://t.co/aOEaeszDLX
-1,"@AmericanAir Uwon't allow me2make changes online, force me2sit thru excess phone wait times&amp;still insist charging crazy fees. Thats service?"
-1,@USAirways can you please have your employee that has been called 5 times by the flight crew finish maintenance on US 734 so we can depart!
-1,@AmericanAir will do on another airline that's more accommodating of its customers. Unable to simply change passengers with notice is simply
0,@SouthwestAir Can you link the article where it says the routes and what times the routes are likely to be? Like TUL-DAL 1:00PM - 7 None
-1,@AmericanAir sucks!! Teco teco #reclameaqui #TripAdvisor http://t.co/auGJsCmoLu
-1,@USAirways #NoService good luck trying to reach a human!  Twice sat on hold for over 50 mins...  #neveragain
1,@united it was delivered! Thank you for making sure it arrived at my doorstep!
0,"@AmericanAir My friend needs some help on her flt (she's not on Twiiter), can I DM you her info?"
-1,@AmericanAir Please explain why it costs almost the same price of a full roundtrip fair to only change the departure time of a flight?
-1,@SouthwestAir yes. Hung up and called a different number.
1,@SouthwestAir thanks for getting me back to Nashville. Big thanks to the pilots on the 6:15 out of Baltimore. Flying in snow landing on ice.
-1,@USAirways And the lies continue. Just waited another hr to get boarding passes for flight supposedly created today which is now Cancelled Flightled?!
-1,@AmericanAir interested in possibly changing my flight to another day...need to see if there are any fees but your number is busy
0,@JetBlue Even 5 years after the earthquake...Haiti still needs helps in rebuilding #flyingitforward
-1,"@united 2.5 hour delay, misplaced bag, poor communication, and the worse: unsympathetic, confrontational gate agent. Not cool!!!"
0,@AmericanAir are pets allowed in first class?
-1,@JetBlue what gives? Delayed over 2 hours at MCO to JFK. Every time!
-1,@USAirways ...Loosing a lot of business by using Barclays. I cant believe that you cant apply for a card if you live in Iowa.
-1,@united you are the worst. I will avoid you like the plague.
0,@united Thanks. Got it straightend out last night.
-1,@AmericanAir finally about to take off! Thanks for the customer service by the g8 reps @ c17 @ CTL. Any idea what caused the system failure?
1,@AmericanAir DONE!! thank you so much!!
-1,@JetBlue why do this to me sending N598JB to UVF today and its a weekday why not a weekend :'(
1,@SouthwestAir I continue to be amazed by the amazing customer service.  Thank you SWA!
0,@VirginAmerica Atlantic ploughs a lone furrow in the #MiddleEast http://t.co/FVUdmh27pF @TheNationalUAE
